schema_name,procedure_name,type_desc,create_date,modify_date,days_between_create_modify,source_availability,definition_length,definition_preview
dbo,SaveSSOffice,SQL_STORED_PROCEDURE,2015-09-23 00:09:00.597,2023-03-19 07:58:56.630,2734,Has Source,2178,"-- =============================================  
-- [SaveSSOffice]
-- Description: Save the SSOffice Record
-- Modified By  Date  reason  
-- Ankur P			8/18/2015	SP created
-- EXEC	[dbo].[SaveSSOffice]
--		@SSOfficeID = N'1234567890', @OfficeNum = N'TEST1', @CarrierID = N'VSP', @Login = N'Login', @Password = N'Password', @AcctNum = N'ACCT', @PlanName = N'VSP Plan1', @LabCookie = N'Lab Cookie', @AccessCookie = N'Access Cookie', @SelectedLabId = N'Select', @PhoneCookie = N'Phone cookie', @IsAuto"
dbo,SP_CleanSpexFrame,SQL_STORED_PROCEDURE,2009-08-25 10:59:58.530,2023-03-19 07:58:56.623,4954,Has Source,514,"-- =============================================
-- Author:		Ahmed Alhosaini
-- Create date: 09/08/2008
-- Description:	Cleaning VST_Frame
-- =============================================
CREATE PROCEDURE [dbo].[SP_CleanSpexFrame]
(@RESULT AS INT = 0 OUTPUT)
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

    truncate table SpexFrame
	DBCC CHECKIDENT('SpexFrame', RESEED, 0)
	SET @RESULT = '1'
	RETURN @R"
dbo,LoadFromSpexFrameToVSTFrame,SQL_STORED_PROCEDURE,2015-08-25 23:04:45.270,2023-03-19 07:58:56.620,2763,Has Source,1071,"CREATE PROCEDURE [dbo].[LoadFromSpexFrameToVSTFrame]
AS 
BEGIN
INSERT INTO [dbo].[VST_Frame]
           (AMeas
		   ,[BMeas]	
		   ,[Bridge]
		   ,[Category]
		   ,[Collection]
           ,[Color]
		   ,[DblMeas]
		   ,[EdMeas]
           ,[Gender]
		   ,[ItemNo]
           ,[LabName]
		   ,[List]
		   ,[Model]
		   ,[OPC]
		   ,[Style]
		   ,Size
		   ,Temple
		   ,Type)
SELECT      
		    SF.A as AMeas
		   ,SF.B as BMeas
		   ,SF.Bridge
		   ,SF.RimType as Category
		   ,SC.SpexCollectionName"
dbo,SP_UpdateSpexCollection,SQL_STORED_PROCEDURE,2009-08-25 11:00:02.983,2023-03-19 07:58:56.617,4954,Has Source,940,"
CREATE PROCEDURE [dbo].[SP_UpdateSpexCollection]
	
AS
BEGIN
	DECLARE @TCollectionID AS int 
    DECLARE @TCollectionName AS varchar(255)
		
	DECLARE TempCursor CURSOR FOR
	SELECT SpexCollection, CollectionID
	FROM [dbo].[SpexCollectionTemp]	

	OPEN TempCursor

	FETCH NEXT FROM TempCursor INTO
	@TCollectionName, @TCollectionID

	WHILE @@FETCH_STATUS = 0
		BEGIN
			--print @TCollectionName
			IF(CHARINDEX('/', @TCollectionName) = 0)
				SET @TCollectionName = @TCollectionName"
dbo,GetSpexControlDetails,SQL_STORED_PROCEDURE,2017-02-25 01:30:17.800,2023-03-19 07:58:56.613,2213,Has Source,967,"CREATE Proc GetSpexControlDetails
@ControlID varchar(50),
@ManufacturerLoaded int,
@CollectionStatus int,
@ManufaturerNotLoaded int,
@FramesLoaded INT,
@MatchSpexCollectionToSpexData bit
as
Begin
IF(@MatchSpexCollectionToSpexData = 1)
	BEGIN
		IF exists(SELECT '*' FROM spexcontrol WHERE id = @ControlID AND status = @ManufaturerNotLoaded)
		BEGIN
			Truncate table SpexManufacturer
			Truncate table SpexFrame
			Truncate table SpexFrameString
			Truncate table SpexCollection
		END"
dbo,UpdateCollectionIDForSpex,SQL_STORED_PROCEDURE,2010-01-29 21:48:05.680,2023-03-19 07:58:56.610,4797,Has Source,629,"

CREATE PROCEDURE [dbo].[UpdateCollectionIDForSpex]
	
AS
BEGIN
	SET NOCOUNT ON;
	
	DECLARE @spexcompanyid AS varchar(4)
	DECLARE @collectionid AS int
	
	DECLARE TempCursor CURSOR FOR
	
	select spexcompanyid, collectionid from spexcollectionold
	
	OPEN TempCursor

	FETCH NEXT FROM TempCursor INTO
	@spexcompanyid, @collectionid

	WHILE @@FETCH_STATUS = 0
		BEGIN			
			Update SpexCollection
			SET CollectionID = @collectionid
			WHERE SpexCompanyID = @spexcompanyid			
			"
dbo,DeleteTempCouponCodes,SQL_STORED_PROCEDURE,2022-12-14 20:49:51.793,2023-03-19 07:58:56.600,95,Has Source,532,"CREATE PROCEDURE [dbo].[DeleteTempCouponCodes] 
	@CompanyID varchar(20),
	@PromotionID int,
	@Coupons varchar(MAX)
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

	with cte as 
	(SELECT ID as CouponCode
	 from GetStringintable(@Coupons))
    DELETE PromotionCouponCodeTemp 
	FROM PromotionCouponCodeTemp pcct 
	inner join cte on cte.CouponCode = pcct.CouponCode and pcct.CompanyID = @CompanyID and pcct.Prom"
dbo,DeleteOldTempCouponCodes,SQL_STORED_PROCEDURE,2022-12-14 20:49:51.237,2023-03-19 07:58:56.597,95,Has Source,479,"CREATE PROCEDURE [dbo].[DeleteOldTempCouponCodes] 
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

	DECLARE @maxSeed int;

    DELETE PromotionCouponCodeTemp 
	FROM PromotionCouponCodeTemp 
	WHERE CreatedDateTime > DATEADD(day, -1, GETDATE())
	
	SET @maxSeed = (SELECT ISNULL(MAX(ID),0) FROM PromotionCouponCodeTemp)

	DBCC CHECKIDENT('PromotionCouponCodeTemp', RESEED, @maxSeed)

END"
dbo,DeleteCompanyPromotionTempCouponCodes,SQL_STORED_PROCEDURE,2022-12-14 20:49:50.677,2023-03-19 07:58:56.593,95,Has Source,538,"CREATE PROCEDURE [dbo].[DeleteCompanyPromotionTempCouponCodes] 
	@CompanyID varchar(20),
	@PromotionID int
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

	DECLARE @maxSeed int;

    DELETE PromotionCouponCodeTemp 
	FROM PromotionCouponCodeTemp 
	WHERE companyid=@CompanyID and PromotionID = @PromotionID

	SET @maxSeed = (SELECT isnull(MAX(ID),0) FROM PromotionCouponCodeTemp)

	dbcc checkident('Promotio"
dbo,LoadTempCouponCodes,SQL_STORED_PROCEDURE,2022-12-14 20:49:52.887,2023-03-19 07:58:56.587,95,Has Source,408,"CREATE PROCEDURE [dbo].[LoadTempCouponCodes] 
	@CompanyID varchar(20),
	@PromotionID int,
	@Coupons varchar(MAX)
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

    INSERT INTO PromotionCouponCodeTemp
	SELECT @CompanyID,@PromotionID,ID as CouponCode, getdate() as createddatetime
from GetStringintable(@Coupons)

END"
dbo,LoadCouponCodesFromTemp,SQL_STORED_PROCEDURE,2022-12-14 20:49:52.343,2023-03-19 07:58:56.583,95,Has Source,455,"Create PROCEDURE [dbo].[LoadCouponCodesFromTemp] 
	@CompanyID varchar(20),
	@PromotionID int
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

    INSERT INTO PromotionCouponCode (CompanyID,PromotionID,CouponCode)
	SELECT CompanyID,PromotionID,CouponCode
	FROM PromotionCouponCodeTemp pcct
	WHERE pcct.CompanyID = @CompanyID and pcct.PromotionID = @PromotionID

END"
dbo,AssignAllPriceListsToOffice,SQL_STORED_PROCEDURE,2016-07-27 00:03:46.060,2023-03-19 07:58:56.577,2426,Has Source,769,"-- =============================================
-- Author:		Chris Reine
-- Create date: 02/15/2016
-- Description:	Assigns all Default Price Lists for the office of a company to that company.
--  Called during importation of new Pearle Office after the office price lists are created.

-- =============================================
CREATE PROCEDURE [dbo].AssignAllPriceListsToOffice
	@OfficeNum varchar(20),
	@CompanyID varchar(20)
AS
	BEGIN
		INSERT INTO [OfficePriceList] ([OfficeNu"
dbo,UpdatePatientCorrespondence,SQL_STORED_PROCEDURE,2017-02-15 00:04:22.043,2023-03-19 07:58:56.573,2223,Has Source,571,"/****** Object:  StoredProcedure [dbo].[UpdatePatientCorrespondence]    Script Date: 12/22/2016 2:58:06 PM ******/

Create PROCEDURE [dbo].[UpdatePatientCorrespondence]
@correspondenceName varchar(55),
@patientIdList varchar(max),
@recallTypeId int,
@correspondencePrtDate datetime
AS
BEGIN

 SET NOCOUNT ON;

	UPDATE PatientCorrespondence SET CorrespondenceName = @correspondenceName  
	WHERE PatientID in(SELECT * FROM fn_GetIDsFromList(@patientIdList,',')) AND
	RecallTypeNum = @recallTypeId AND
	"
dbo,CopyOfficeLabData,SQL_STORED_PROCEDURE,2017-08-09 00:47:02.100,2023-03-19 07:58:56.527,2048,Has Source,4542,"-- IF EXISTS ( SELECT * FROM sysobjects WHERE  id = object_id(N'[dbo].[CopyOfficeLabData]') and OBJECTPROPERTY(id, N'IsProcedure') = 1 ) BEGIN DROP PROCEDURE [dbo].[CopyOfficeLabData] END
CREATE PROCEDURE [dbo].[CopyOfficeLabData]
@FromOfficeNum VARCHAR (100),
@ToOfficeNum VARCHAR (100),
@WithOverlay BIT
AS
BEGIN
	-- Internal variables BEGIN ---------------------------------------------------------------------------------
	DECLARE @totalChange int = 0;
	DECLARE @officenumber VARCHAR (100) = @Fro"
dbo,GetOfficeHours,SQL_STORED_PROCEDURE,2014-03-10 00:08:57.993,2023-03-19 07:58:56.523,3296,Has Source,222,"
CREATE PROCEDURE [dbo].[GetOfficeHours]
	@OfficeNum varchar(8)
AS
BEGIN
	SET NOCOUNT ON;
	
	SELECT ID,
       OfficeNum,
       [DAY],
       OpenFrom,
       OpenTo
	FROM   OfficeHours
	WHERE  OfficeNum = @OfficeNum 
END"
dbo,GetOfficeHolidays,SQL_STORED_PROCEDURE,2014-03-10 00:08:57.983,2023-03-19 07:58:56.520,3296,Has Source,303,"
CREATE PROCEDURE [dbo].[GetOfficeHolidays]
    @HolidayDates DateTime,
	@OfficeNum varchar(20)
AS
BEGIN
	SET NOCOUNT ON;
	
	SELECT ID,
		   OfficeNum,
		   HolidayDate,
		   [Description]
	FROM   OfficeHoliday
	WHERE  HolidayDate = @HolidayDates
		   and OfficeNum = @OfficeNum

END

"
dbo,Scheduler_AppointmentNote_Save,SQL_STORED_PROCEDURE,2022-05-10 09:30:58.043,2023-03-19 07:58:56.433,313,Has Source,1208,"CREATE PROCEDURE [Scheduler_AppointmentNote_Save]
	@ID INT = NULL
	,@noteDate DATETIME = NULL
	,@detail NVARCHAR(MAX) = NULL
	,@employeeID INT = NULL
	,@customerID INT = NULL
	,@entityTypeID INT = NULL
	,@entityID INT = NULL
	,@noteTypeID INT = NULL
	,@isUrgent BIT = NULL
	,@isFollowup BIT = NULL
	,@noteUid VARCHAR(36)
	,@noteID INT OUT
AS
BEGIN
	SET NOCOUNT ON;

	IF @ID IS NULL
	BEGIN		
		INSERT INTO dbo.Notes
		(
			[noteDate]
			,[detail]
			,[employeeID]
			,[customer"
dbo,GetKPIProductivityCalcByOffice,SQL_STORED_PROCEDURE,2009-04-23 09:56:47.147,2023-03-19 07:58:56.423,5078,Has Source,2256,"CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByOffice]

@OfficeNum varchar(10),
@Period int,
@YearNo int

AS
BEGIN
	SET NOCOUNT ON;


select Row_number() over(order by k.ID) as ID, k.ID as kpiid ,null as Employee
 , case when sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity
 , case when sum(ks.quantitypercentage) is null then 0 else sum(ks.quantitypercentage) end as QuantityPercentage ,
  case when ks.officenum is null then @officenum else ks.officenum end as "
dbo,GetKPIProductivityCalcByOfficeByEmployeeDaily,SQL_STORED_PROCEDURE,2016-10-26 00:03:32.890,2023-03-19 07:58:56.413,2335,Has Source,4040,"CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByOfficeByEmployeeDaily]

@FromDate varchar(20),
@ToDate varchar(20),
@Employee int,
@LYFromDate varchar(20),
@LYToDate varchar(20),
@OfficeNum varchar(10)
AS
BEGIN
	SET NOCOUNT ON;

select Row_number() over(order by k.ID) as ID, k.ID as KPIID , case when ks.Employee is null then @employee else ks.employee end as Employee
 , case when Sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity ,
 case when sum(isnull(ks.Amount,0))+SUM(ISNUL"
dbo,GetKPIProductivityCalcByEmployeeDaily,SQL_STORED_PROCEDURE,2009-08-25 10:59:57.420,2023-03-19 07:58:56.410,4954,Has Source,3641,"CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByEmployeeDaily]

@FromDate varchar(20),
@ToDate varchar(20),
@Employee int,
@LYFromDate varchar(20),
@LYToDate varchar(20)
AS
BEGIN
	SET NOCOUNT ON;

select Row_number() over(order by k.ID) as ID, k.ID as KPIID , case when ks.Employee is null then @employee else ks.employee end as Employee
 , case when Sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity ,
 case when sum(isnull(ks.Amount,0))+SUM(ISNULL(ks.Insurance,0)) "
dbo,GetKPIProductivityCalcByEmployee,SQL_STORED_PROCEDURE,2009-04-23 09:58:21.230,2023-03-19 07:58:56.403,5078,Has Source,2222,"CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByEmployee]

@Period int,
@YearNo int,
@Employee int

AS
BEGIN
	SET NOCOUNT ON;

select Row_number() over(order by k.ID) as ID, k.ID as KPIID , case when ks.Employee is null then @employee else ks.employee end as Employee
 , case when Sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity
 , case when sum(ks.quantitypercentage) is null then 0 else sum(ks.quantitypercentage) end as QuantityPercentage ,
  null as OfficeNum,"
dbo,GetKPIProductivityCalcByOfficeDaily,SQL_STORED_PROCEDURE,2014-03-10 00:08:57.970,2023-03-19 07:58:56.400,3296,Has Source,3797,"

CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByOfficeDaily]


@FromDate varchar(20),
@ToDate varchar(20),
@OfficeNum varchar(10),
@LYFromDate varchar(20),
@LYToDate varchar(20)

AS
BEGIN
	SET NOCOUNT ON;


select convert(varchar,Row_number() over(order by k.ID))+ '-'+ @OfficeNum as ID, k.ID as kpiid ,null as Employee
 , case when sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity
 
 , case when sum(isnull(ks.Amount,0))+SUM(ISNULL(ks.Insurance,0)) is null "
dbo,GetKPIProductivityCalcByALLOfficeDaily,SQL_STORED_PROCEDURE,2009-08-25 10:59:57.780,2023-03-19 07:58:56.387,4954,Has Source,3002,"
CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByALLOfficeDaily]

@FromDate varchar(20),
@ToDate varchar(20),
@LYFromDate varchar(20),
@LYToDate varchar(20)

AS
BEGIN
	SET NOCOUNT ON;

select Row_number() over(order by k.ID) as ID, k.ID as kpiid ,null as Employee
 , case when sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity
 ,case when sum(isnull(ks.Amount,0))+SUM(ISNULL(ks.Insurance,0)) is null then 0 else sum(isnull(ks.Amount,0))+SUM(ISNULL(ks.Insurance,0)) end as NetSale
"
dbo,GetKPIProductivityCalcByALLOffice,SQL_STORED_PROCEDURE,2009-04-23 17:20:17.457,2023-03-19 07:58:56.380,5078,Has Source,1914,"CREATE PROCEDURE [dbo].[GetKPIProductivityCalcByALLOffice]

@Period int,
@YearNo int

AS
BEGIN
	SET NOCOUNT ON;


select Row_number() over(order by k.ID) as ID, k.ID as kpiid ,null as Employee
 , case when sum(ks.quantity) is null then 0 else sum(ks.quantity) end as Quantity
 , case when sum(ks.quantitypercentage) is null then 0 else sum(ks.quantitypercentage) end as QuantityPercentage ,
  null as OfficeNum,

(select (case when(sum(quantity)) is null then 0 else sum(quantity) end)"
dbo,CopyItemPrices,SQL_STORED_PROCEDURE,2016-07-27 00:03:46.067,2023-03-19 07:58:56.373,2426,Has Source,1419,"-- =============================================
-- Author:		Chris Reine
-- Create date: 02/15/2016
-- Description:	Copies all ItemsPrice entries from a Source PriceList ID to a Target PriceList ID
--  Called during importation of new Pearle Office.
-- =============================================

CREATE PROCEDURE [dbo].CopyItemPrices
	@SourcePriceList int,
	@TargetPriceList int,
	@WithOverlay int = 0
AS
	BEGIN

		INSERT INTO ItemPrice (ItemID, PriceTypeID, Price ,PriceListID, SvP"
dbo,SaveItemPrice_Extension,SQL_STORED_PROCEDURE,2014-02-21 03:37:54.257,2023-03-19 07:58:56.367,3313,Has Source,929,"
CREATE PROC [dbo].[SaveItemPrice_Extension]
	@ItemID			INT, 
	@PriceTypeID	INT, 
	@Price			DECIMAL(8,2),
	@PriceListID	INT,
	@SvPrice	    DECIMAL(8,2),
	@BfPrice	    DECIMAL(8,2),
	@TfPrice 	   DECIMAL(8,2),
	@PgPrice	    DECIMAL(8,2)
AS
BEGIN
	SET NOCOUNT ON;
	
	IF EXISTS
	(
		SELECT	* 
		FROM	ItemPrice
		WHERE	ItemID		= @ItemID
		AND		PriceTypeID = @PriceTypeID
		AND		PriceListID = @PriceListID
	)
	BEGIN
		UPDATE	ItemPrice
		SET		Price		= @Price,
		        SvPrice		= "
dbo,Scheduler_ScheduleTemplateServiceGroupServiceItems_Get,SQL_STORED_PROCEDURE,2018-10-16 09:46:45.257,2023-03-19 07:58:56.350,1615,Has Source,307,"CREATE PROCEDURE [Scheduler_ScheduleTemplateServiceGroupServiceItems_Get] 
	@groupId int
AS
	SELECT 
		appointmentTypeId AS prd_no
		, ItemNum AS prd_style_name
	FROM 
		AppSch_SchedulerTemplate_ServiceGroupItems
		JOIN Item WITH (NOLOCK) ON appointmentTypeId = ID
	WHERE
		service_GroupID=@groupId
	
RETURN"
dbo,Scheduler_ServiceGroupServiceItems_Get,SQL_STORED_PROCEDURE,2014-03-10 00:08:01.743,2023-03-19 07:58:56.347,3296,Has Source,772,"CREATE PROCEDURE [Scheduler_ServiceGroupServiceItems_Get] 
	(
	@groupId int
	)
-- =============================================
-- File Name:	Scheduler_ServiceGroupServiceItems_Get.sql
-- Description:	This Stored Procedure deletes all service items from a service group.
-- Author:	Ali atabek
-- Example: exec [Scheduler_ServiceGroupServiceItems_Get] 
-- History:	Date		Initials	Description
--			04/01/2010	AA			Created
--			03/22/2012	AA			WebScheduler adaptation
-- ===================="
dbo,CopyInsuranceRejectionReasons,SQL_STORED_PROCEDURE,2018-08-23 15:34:10.803,2023-03-19 07:58:56.223,1669,Has Source,1269,"CREATE PROCEDURE [dbo].[CopyInsuranceRejectionReasons]
		@SourceRejectionReasonIDList VARCHAR(MAX),
		@SourceCompany VARCHAR(20),
		@DestinationCompanyIDList VARCHAR(MAX),
		@DestinationCarrier VARCHAR(50)		
AS
BEGIN
	MERGE InsRejectionReason AS _target
	USING (
			SELECT a.ID, a.CarrierID, a.CarrierRejectionReason, a.[Description], a.ReasonCodeID, a.CompanyID, a.IsActive
					, _comp.ID AS destinationCompanyId
			FROM fn_GetCompanyIDsFromList(@DestinationCompanyIDList) _comp
			JOIN"
dbo,DeleteEdiRow,SQL_STORED_PROCEDURE,2015-11-18 00:15:10.680,2023-03-19 07:58:56.210,2678,Has Source,266,"CREATE PROC [dbo].[DeleteEdiRow]
    @CompanyID  VARCHAR(8),   
    @CarrierID    VARCHAR(50),
    @PayerID    VARCHAR(50) 
 
AS
BEGIN
	SET NOCOUNT ON;
	DELETE FROM InsEDI837 WHERE CompanyID = @CompanyID AND CarrierID = @CarrierID AND PayerID = @PayerID
END"
dbo,UpdateGLSummary,SQL_STORED_PROCEDURE,2016-07-27 00:03:46.163,2023-03-19 07:58:56.153,2426,Has Source,548,"CREATE PROCEDURE [dbo].[UpdateGLSummary]
@MonthNum int,
@YearNum int,
@Source int,
@CloseId int
AS
BEGIN
	INSERT INTO [dbo].[GLSummary]
		([YearNum]
		,[MonthNum]
		,[Source]
		,[OfficeNum]
		,[AccountNum]
		,[Amount]
		,[GLCenter]
		,[CloseID])
	Select @YearNum,
		   @MonthNum,
		   Source,
		   Officenum,
		   accountnum,
		   Sum(amount),
		   glcenter,
		   @CloseId
	From GLDetail
	GROUP BY source, 
         officenum, 
         accountnum, 
         closeid, 
         glcenter 
	HAVING   so"
dbo,uspUpdateFramesNew,SQL_STORED_PROCEDURE,2008-11-20 17:05:19.720,2023-03-19 07:58:56.143,5232,Has Source,10794,"-- =============================================
-- Author:		Ahmed Alhosaini
-- Create date: 09/08/2008
-- Description:	Updating Frames
-- =============================================
CREATE PROCEDURE [dbo].[uspUpdateFramesNew]
	
AS
BEGIN
	-- SET NOCOUNT ON added to prevent extra result sets from
	-- interfering with SELECT statements.
	SET NOCOUNT ON;

    DECLARE @TID AS int
	DECLARE @TStyle AS varchar(50) 
	DECLARE @TSize AS varchar(50)
	DECLARE @TTemple AS varchar(50)
	DECL"
dbo,UpdateItemName,SQL_STORED_PROCEDURE,2009-08-25 10:59:58.077,2023-03-19 07:58:56.133,4954,Has Source,1108,"
CREATE PROCEDURE [dbo].[UpdateItemName]
	
AS
BEGIN
	SET NOCOUNT ON;
	DECLARE @Style AS varchar(50) 
    DECLARE @Color AS varchar(50) 
	DECLARE @eye AS int 
    DECLARE @bridge AS int
	DECLARE @temple AS int 
	DECLARE @itemID AS int
	
	DECLARE TempCursor CURSOR FOR
	select i.id, fs.Description,itemf.Color, itemf.eye, itemf.bridge, itemf.temple  from Item i Inner join ItemFrame itemf on i.id = itemf.ItemID 
	inner join FrameStyle fs on fs.id = itemf.framestyleid

	OPEN TempCurso"
